"siteid","longitude","latitude"
"390990014",-80.658426,41.095868
"391030003",-81.911667,41.102778
"391130032",-84.187778,39.760278
"391330002",-81.235,41.164167
"391351001",-84.720833,39.835556
"391450013",-82.9175,38.754167
"391510017",-81.394444,40.786667
"391510020",-81.373333,40.800556
"391530017",-81.468611,41.063333
"391530023",-81.541667,41.088056
"391550007",-80.7875,41.214167
"391650007",-84.202208,39.427797
"400019009",-94.669697,35.750735000895
"400159008",-98.252778,35.111944
"400970186",-95.310616,36.304624
"401010169",-95.377669,35.755273
"401090035",-97.52709,35.472920000892
"401091037",-97.475083,35.6141310008935
"401159004",-94.838889,36.922222
"401210415",-95.784375,34.9022700008858
"401359015",-94.830059,35.5811740008932
"401430110",-95.925382,36.1400400008989
"401431127",-95.976537,36.2049020008996
"410170120",-121.312579,44.063904
"410250002",-119.051111,43.586389
"410290133",-122.879244,42.314078
"410291001",-122.875,42.536111
"410330114",-123.348486,42.434139
"410350004",-121.7225,42.188889
"410370001",-120.351944,42.188889
"410390058",-123.139831,44.066304
"410390060",-123.083737,44.026312
"410391009",-123.017704,44.046696
"410392013",-122.480518,43.744352
"410399002",-123.058344,43.790472
"410399004",-123.05349,43.79957
"410432002",-122.7299,44.3958
"410510080",-122.602222,45.496667
"410510246",-122.678784,45.561301
"410590121",-118.818611,45.651944
"410591002",-119.283,45.839111
"410591003",-119.263306,45.828889
"410610119",-118.094497,45.338972
"410670004",-122.97244,45.52853
"420010001",-77.3096801656909,39.9200201125851
"420030008",-79.961111,40.465556
"420030064",-79.868137,40.3237440009309
"420030067",-80.185556,40.381944
"420030093",-80.020833,40.607222
"420030095",-80.188056,40.486944
"420031008",-79.727222,40.618611
"420031301",-79.860278,40.4025
"420033007",-79.884824,40.2940920009308
"420070014",-80.3164417143694,40.7477958611323
"420110011",-75.9686,40.38335
"420170012",-74.882222,40.107222
"420210011",-78.915,40.309722
"420270100",-77.877028,40.811389
"420410101",-77.18675,40.246528
"420430401",-76.844722,40.245
"420450002",-75.3725,39.835556
"420490003",-80.038611,42.14175
"420692006",-75.623056,41.442778
"420710007",-76.283333,40.046667
"420850100",-80.4847786925965,41.2150135311878
"420910013",-75.309167,40.112222
"420950025",-75.341111,40.628056
"421010004",-75.097778,40.008889
"421010024",-75.011944,40.076389
"421010047",-75.166111,39.944722
"421010055",-75.186783,39.922517
"421010057",-75.1423880446713,39.9602906899531
"421250005",-79.902222,40.146667
"421250200",-80.261389,40.170556
"421255001",-80.420833,40.445278
"421290008",-79.505667,40.304694
"421330008",-76.699444,39.965278
"440030002",-71.7199,41.6156
"440070022",-71.415,41.807949
"440070026",-71.379944,41.874655
"440070028",-71.40743,41.80933
"440071010",-71.36094,41.84092
"450190048",-80.06501,32.980254000862
"450190049",-79.958694,32.7909840008595
"450190051",-79.95699029,32.84355287
"450250001",-80.198787,34.6153670008825
"450370001",-81.853635,33.7399630008719
"450410002",-79.850404,34.1676360008771
"450410003",-79.76734715,34.21426338
"450450008",-82.402918,34.838814000885
"450450009",-82.31307,34.8991410008857
"450450015",-82.4145845,34.84389511
"450630008",-81.15495,34.0510170008757
"450730001",-83.2377,34.8052610008846
"450790007",-80.962304,34.0939590008763
"450790019",-81.024141,33.991509000875
"450791001",-80.868318,34.1312620008767
"450830010",-82.005211,34.926839000886
"460110002",-96.80071,44.310283
"460130003",-98.486111,45.4625
"460290002",-97.128802,44.89965
"460330132",-103.4839,43.5578
"460710001",-101.941218,43.74561
"460990006",-96.726435,43.544289
"460990008",-96.700769,43.54792
"461030020",-103.273777,44.087397
"461031001",-103.228545,44.080295
"470090011",-83.9421232487486,35.7684309783094
"470370023",-86.738902,36.176326
"470370036",-86.873547,36.118251
"470450004",-89.3822696353158,36.0528711207917
"470650031",-85.242871983417,34.9945545951039
