"siteid","longitude","latitude"
"330111011",-71.523083,42.720377
"330115001",-71.878613,42.861901
"330131007",-71.45827,43.218491
"330150014",-70.748056,43.075278
"330150016",-70.713839,43.047475
"330190003",-72.338333,43.364444
"340010006",-74.448736,39.464872
"340030006",-73.992053,40.870422
"340070003",-75.097617,39.923042
"340071001",-74.861491,39.68425
"340110007",-75.025204,39.422273
"340150002",-75.212119,39.800339
"340170006",-74.126081,40.67025
"340190001",-74.806753,40.515253
"340210005",-74.742644,40.2830917
"340230011",-74.429439,40.462182
"340250005",-74.005343,40.278461
"340273001",-74.676301,40.787628
"340290006",-74.444058,40.064847
"340315001",-74.256338,41.052195
"350010019",-106.56359,35.107280000888
"350010023",-106.5852,35.1343000008884
"350010024",-106.578785,35.0631000008876
"350010027",-106.69715,35.1539000008886
"350010029",-106.65739,35.017080000887
"350011012",-106.50815,35.1852000008889
"350011013",-106.613815,35.193240000889
"350011014",-106.64927,35.2022000008891
"350130008",-106.630556,31.930556
"350130017",-106.5575,31.795833
"350130020",-106.409167,32.041111
"350130021",-106.583889,31.796111
"350130022",-106.682778,31.787778
"350130023",-106.767778,32.3175
"350151005",-104.262222,32.38
"350153001",-104.4406,32.1783000008509
"350171003",-108.124444,32.691944
"350250008",-103.122917,32.726656
"350290003",-107.7227,32.2558
"350431001",-106.548333,35.299444
"350431003",-106.649444,35.238056
"350439004",-106.724444,35.615278
"350450009",-107.976944,36.742222
"350450018",-107.65158,36.80973
"350451005",-108.4725,36.796667
"350490021",-106.07968,35.6197500008936
"360010012",-73.75733,42.68075
"360050110",-73.902,40.81618
"360050133",-73.87809,40.8679
"360130006",-79.31881,42.49963
"360130011",-79.58961,42.29071
"360150003",-76.80221,42.11096
"360270007",-73.74136,41.78555
"360290002",-78.77153,42.99328
"360310002",-73.90312,44.36608
"360310003",-73.8589,44.39308
"360337003",-74.695005,44.980577
"360410005",-74.51625,43.44957
"360430005",-74.98538,43.68578
"360450002",-75.97316,44.08747
"360530006",-75.78444,42.73046
"360551007",-77.54817,43.14618
"360610135",-73.94825,40.81976
"360631006",-78.47888,43.22386
"360650004",-75.71978,43.30268
"360671015",-76.05921,43.05235
"360715001",-74.21534,41.52375
"360750003",-76.46324,43.28428
"360790005",-73.70977,41.45589
"360810124",-73.82153,40.73614
"360830004",-73.46363,42.78189
"360850067",-74.12525,40.59664
"360910004",-73.6489,43.01209
"360930003",-73.9389,42.79901
"361010003",-77.20978,42.09142
"361030002",-73.41919,40.74529
"361030004",-72.71238,40.96078
"361030009",-73.05754,40.82799
"361111005",-74.49431,42.14403
"361173001",-77.17136,43.23086
"361192004",-73.76366,41.05192
"370030004",-81.189758,35.9289990008968
"370110002",-81.933056,35.9722220008972
"370210030",-82.5998603096713,35.500102002749
"370270003",-81.530278,35.935833
"370330001",-79.467417,36.307033
"370370004",-79.159722,35.757222
"370510008",-78.728035,35.158686
"370511003",-78.9625,34.968889
"370590002",-80.559115,35.809289
"370630015",-78.89639,35.99194
"370650099",-77.582778,35.988333
"370670022",-80.226667,36.110556
"370670028",-80.215833,36.203056
"370670030",-80.342,36.026
"370671008",-80.143889,36.050833
"370690001",-78.463719,36.096189
"370750001",-83.79562,35.2579300008897
"370770001",-78.768056,36.141111
"370810013",-79.801111,36.109167
"370870004",-82.964722,35.505278
"370870035",-82.7925,35.379167
